name,id,cg
邁達特,6112,"'AI','機器學習','系統"
亞矽,6113,"'半導體','IC通路'"
久威,6114,'PC'
鎰勝,6115,'連接器設計、組裝及製造'
彩晶,6116,'平面顯示器'
迎廣,6117,"'PC','機殼'"
建達,6118,
達運,6120,"'面板',  '平面顯示"
新普,6121,"'能源元件','電池模組','電動車輛產業'"
擎邦,6122," '工程承攬','機電"
上奇,6123,'PC'
業強,6124,"'LED','燈具_應用'"
廣運,6125,'太陽能產業'
信音,6126,'連接器設計、組裝及製造'
九豪,6127,"'被動元件','電阻器材料(氧化鋁陶瓷基板、導"
上福,6128,'旅館'週邊設
普誠,6129,"'半導體','LED驅動IC','平面"
上亞科技,6130,"'太陽能產業','太陽能電廠','製藥',"
金橋,6133,'連接器設計、組裝及製造'
萬旭,6134,"'PC','連接線'"
富爾特,6136,"'通信網路','電信服務業'"
茂達,6138,"'半導體','LED驅動IC','網路"
亞翔,6139,
訊達,6140,"'AI','系統整合'"
柏承,6141,"'PCB','硬板、軟板、IC載板製造'"
友勁,6142,'通信網路'
振曜,6143,"'面板','電子書','通信網路',"
得利影,6144,"'其他','文化創意業','文化創意"
耕興,6146,
頎邦,6147,"'半導體','IC封裝測試','面板',"
驊宏資,6148,"'大數據','系統整合','軟體服務','軟"
撼訊,6150,"'區塊鏈','區塊鏈:元件裝置','PC',"
晉倫,6151,"'塑膠材料','醫療器材','醫"
百一,6152,"'通信網路','行動電話、衛星"
嘉聯益,6153,"'PCB','硬板、軟板、IC載板製造'"
順發,6154,"'其他','貿易"
鈞寶,6155,"'被動元件','濾波器、振盪器','被動元件"
松上,6156,"'PCB','硬板、軟板、IC載板製造'"
禾昌,6158,'連接器設計、組裝及製造'
欣技,6160,"'PC','工業電腦'"
捷波,6161,"'PC','主機板'"
華電網,6163,"'AI','智慧設備','機器"
華興,6164,"'LED','封裝_模組'"
浪凡,6165,'連接器設計、組裝及製造'
凌華,6166,"'PC','工業電腦'"
久正,6167,"'面板','顯示器模組'週"
宏齊,6168,"'LED','封裝_模組'"
昱泉,6169,"'營運發行','線上"
統振,6170,"'能源元件','原材料','電池模"
大城地產,6171,'建商'
信昌電,6173,"'半導體','其他IC_二極體製造','被動元"
安碁,6174,"'被動元件','濾波器、振盪器'"
立敦,6175,"'被動元件','電容器材料(如電蝕／化成鋁箔、"
瑞儀,6176,"'面板','背光模組'"
達麗,6177,'建商'
亞通,6179, '工程承攬'
橘子,6180,"'營運發行','設計"
合晶,6182,"'半導體','晶圓製造'"
關貿,6183,"'大數據','儲存處理','分析工具'"
大豐電,6184,"'文化創意業','廣播電視_電影產業'"
幃翔,6185,'連接器設計、組裝及製造'
新潤,6186,'建商'
萬潤,6187,
廣明,6188,'PC'
豐藝,6189,"'半導體','IC通路','面板'"
萬泰科,6190,"'太空衛星科技','太空衛星科技:低軌衛星'"
精成科,6191,"'PCB','基板組裝加工及相關製造'"
巨路,6192,"'其他','半導體','IC"
育富,6194,"'PCB','硬板、軟板、IC載板製造'"
詩肯,6195,"'貿易百貨','零售通路'"
帆宣,6196,
佳必琪,6197,'連接器設計、組裝及製造'
瑞築,6198,"'半導體','記憶體IC'"
天品,6199,
亞弘電,6201,"'其他','貿易"
盛群,6202,"'半導體','微控制器IC','電動車輛產業'"
海韻電,6203,"'PC','電源供應器'"
艾華,6204,"'被動元件','電阻器','電阻器"
詮欣,6205,"'面板',  '通信網路"
飛捷,6206,"'PC','工業電腦'"
雷科,6207,"'LED','封裝_模組'"
日揚,6208,
今國光,6209,"'PC','光學鏡片、鏡頭'"
慶生,6210,"'PCB','硬板、軟板、IC載板製造'"
理銘,6212,'建商'
聯茂,6213,"'通信網路','PCB'"
精誠,6214,'軟體服務'
和椿,6215,
居易,6216,'通信網路'
中探針,6217,'連接器設計、組裝及製造'
豪勉,6218,"'LED','生產製程、檢測設備"
富旺,6219,'建商'
岳豐,6220,"'通信網路','線材','電子商務','電"
晉泰,6221,'軟體服務'
上揚,6222,"'LED','光源_磊晶'"
旺矽,6223,"'LED','生產製程、檢測設備"
聚鼎,6224,"'LED','燈具_應用'"
天瀚,6225,"'貿易百貨','製造商','PC'"
光鼎,6226,"'LED','封裝_模組'"
茂綸,6227,"'半導體','IC通路'"
全譜,6228," '工程承攬','建材"
研通,6229,"'半導體','微控制器IC'"
尼得科超眾,6230,"'PC','散熱片、風扇馬達、"
系微,6231,"'PC','BIOS(嵌入式軟"
旺玖,6233,"'元宇宙','高速傳輸','半導體','半導"
高僑,6234,'太陽能產業'
華孚,6235,"'通信網路','塑膠_金屬機殼'"
中湛,6236,"'食品生技','保健食品代理銷售及通路'"
驊訊,6237,"'半導體','消費性IC'"
力成,6239,"'半導體','IC封裝測試'"
松崗,6240,
易通展,6241,'通信網路'
立康,6242,"'食品生技','保健食品代理銷售及通路'"
迅杰,6243,"'半導體','輸出入介面IC'"
茂迪,6244,'太陽能產業'
立端,6245,'通信網路'
臺龍,6246,"'面板','塑膠框'"
沛波,6248,"'鋼鐵','裁剪加工'"
矽格,6257,"'半導體','IC封裝測試'"
百徽,6259,"'被動元件','電感器'"
久元,6261,"'LED','封裝_模組'"
普萊德,6263,"'AI','智慧設備','雲端"
富裔,6264,"'旅館', "
方土昶,6265,"'半導體','IC通路'"
泰詠,6266,"'PCB','基板組裝加工及相關製造'"
台郡,6269,"'PCB','PCB','印刷電路"
倍微,6270,"'半導體','IC通路'"
同欣電,6271,"'LED','光源_磊晶'"
台燿,6274,"'PCB','銅箔基板'"
元山,6275,"'通信網路',  '醫療器材',"
安鈦克,6276,'PC'
宏正,6277,"'LED','生產製程、檢測設備"
台表科,6278,"'LED','光源_磊晶'"
胡連,6279,'連接器設計、組裝及製造'
全國電,6281,"'貿易百貨','零售通路'"
康舒,6282,"'面板',  '智慧電網"
淳安,6283,"'汽車',  'PC'"
佳邦,6284,"'被動元件','濾波器、振盪器','被動元件"
啟碁,6285,"'太空衛星科技','太空衛星科技:天線_射頻基頻'"
元隆,6287,"'半導體','MOSFET','其他I"
聯嘉,6288,"'LED','封裝_模組'"
良維,6290,'連接器設計、組裝及製造'
沛亨,6291,"'半導體','電源管理IC'"
迅德,6292,"'被動元件','電感器'"
智基,6294,"'文化創意業','數位內容產業'"
悅城,6405,"'面板',  '觸控面板"
旭隼,6409,"'其他','太陽"
晶焱,6411,"'半導體','輸出入介面IC'"
群電,6412,"'LED','燈具_應用'"
樺漢,6414,"'PC','工業電腦'"
矽力*-KY,6415,"'半導體','LED驅動IC','光源"
瑞祺電通,6416,'通信網路'
韋僑,6417,"'通信網路','行動電話、衛星"
詠昇,6418,'連接器設計、組裝及製造'
京晨科,6419,"'PC','安全監控系統'"
易發,6425,"'面板','生產製程及檢測設備'"
統新,6426,"'通信網路','其他零組件'"
今展科,6432,"'被動元件','電感器'"
大中,6435,"'半導體','MOSFET','電源管"
迅得,6438,"'PCB','生產製程及檢測設備'"
廣錠,6441,"'能源元件','電池模組'週邊設備"
光聖,6442,"'通信網路','光通訊設備(如光纖電纜、光傳輸"
元晶,6443,"'太陽能產業','太陽能電廠'"
藥華藥,6446,"'製藥','原材料'"
鈺邦,6449,"'被動元件','電容器'"
紘康,6457,"'半導體','微控制器IC'"
益得,6461,"'再生醫療','幹細胞收集儲存','再生醫療"
神盾,6462,"'半導體','消費性IC','資通訊安全', "
台數科,6464,
威潤,6465,"'通信網路','行動電話、衛星"
大樹,6469,"'製藥','藥品代理銷售及通路','醫療器材',"
宇智,6470,"'通信網路','主_被動元件'"
保瑞,6472,"'製藥','中、西藥製劑','藥品代理銷售"
安集,6477,"'太陽能產業','太陽能電廠'"
弘煜科,6482,"'文化創意業','數位內容產業'"
點序,6485,"'半導體','記憶體控制IC'"
互動,6486,"'軟體服務','系統整合服務','通信網路'"
環球晶,6488,"'半導體','晶圓製造'"
晶碩,6491,"'醫療器材','隱型眼鏡、光學鏡片'"
生華科,6492,"'製藥','原材料'"
九齊,6494,"'半導體','消費性IC'"
科懋,6496,"'製藥','中、西藥製劑','中藥材、西藥"
益安,6499,"'醫療器材','醫療耗材'"
南六,6504,"'塑化','化妝品','石化及塑"
台塑化,6505,"'油電燃氣','加油站','汽電共"
雙邦,6506,"'塑化','接著劑(合成樹脂)',"
惠光,6508,"'其他','農業科技業','塑化'"
聚和,6509,"'塑化','顏染料','能源元件"
精測,6510,"'半導體','生產製程及檢測設備'"
啟發電,6512,"'通信網路','光通訊設備(如光纖電纜、光傳輸"
芮特-KY,6514,"'通信網路','主_被動元件'"
穎崴,6515,"'半導體','生產製程及檢測設備'"
勤崴國際,6516,"'AI','領域解決方案','大數據',"
保勝光學,6517,"'PC','光學鏡片、鏡頭'"
達爾膚,6523,"'食品生技','保健食品代理銷售及通路'"
達發,6526,"'半導體','網路通訊IC'"
明達醫,6527,"'醫療器材','其他'"
創威,6530,"'資通訊安全','資通訊安全:網路基礎設施'"
愛普*,6531,"'半導體','記憶體IC'"
瑞耘,6532,"'半導體','生產製程及檢測設備'"
晶心科,6533,"'半導體','IP設計_IC設計代工服務'"
正瀚-創,6534,"'塑化','農藥'"
順藥,6535,"'製藥','原材料'"
倉和,6538,
泰福-KY,6541,"'製藥','原材料'"
隆中,6542,"'營運發行','線上"
正基,6546,"'通信網路','其他零組件'"
高端疫苗,6547,"'製藥','中、西藥製劑','中藥材、西藥"
長科*,6548,"'半導體','導線架'"
北極星藥業-KY,6550,"'再生醫療','臨床實驗、移植技術、疾病治療'"
易華電,6552,"'半導體','基板'"
勝品,6556,"'PC','安全監控系統'"
興能高,6558,"'能源元件','電池芯'"
欣普羅,6560,"'PC','安全監控系統'"
是方,6561,"'大數據','儲存處理','分析工具'"
宏觀,6568,"'半導體','光通訊IC','消費性I"
醫揚,6569,"'醫療器材','其他','顯示器'"
維田,6570,"'PC','工業電腦'"
霈方,6574,"'食品生技','保健食品代理銷售及通路'"
逸達,6576,"'製藥','中、西藥製劑'"
勁豐,6577,"'面板',  '平面顯示"
達邦蛋白,6578,"'食品','原物料'"
研揚,6579,'PC'
鋼聯,6581,
申豐,6582,"'塑化','橡膠製品'"
南俊國際,6584,"'電機','五金元件及零配件'"
鼎基,6585,"'其他','塑化','石化及"
東典光電,6588,"'通信網路','其他零組件'"
台康生技,6589,"'製藥','中、西藥製劑'"
普鴻,6590,"'資通訊安全','軟體服務'"
動力-KY,6591,"'PC','散熱片、風扇馬達、"
和潤企業,6592,
台灣銘板,6593,"'軟體服務','資料處理服務'"
寬宏藝術,6596,"'文化創意業','流行音樂及文化內容產業'"
ABC-KY,6598,"'醫療器材','生物檢測','醫療"
富強鑫,6603,"'電機','專用機械(如紡織成衣生產用機械"
帝寶,6605,"'汽車',  '汽車:車燈'"
建德工業,6606,"'電機','自動販賣機','金"
瀧澤科,6609,"'電機','金屬加工用機械'"
奈米醫材,6612,"'醫療器材','其他','醫療耗材"
朋億*,6613,"'LED','生產製程、檢測設備"
慧智,6615,
特昇-KY,6616,
萬年清,6624,"'其他','環保潔能服務產業'"
必應,6625,"'文化創意業','流行音樂及文化內容產業'"
泰金-KY,6629,
均華,6640,"'半導體','生產製程及檢測設備'"
富致,6642,"'被動元件','電阻器'"
M31,6643,"'半導體','IP設計_IC設計代工服務'"
金萬林-創,6645,"'醫療器材','生物檢測','醫療"
台生材,6649,"'醫療器材','醫療耗材'"
全宇昕,6651,"'半導體','電源管理IC'"
天正國際,6654,
華安,6657,"'製藥','原材料'"
聯策,6658,"'AI','智慧設備','半導體'"
威健生技,6661,"'製藥','中、西藥製劑','中藥材、西藥"
樂斯科,6662,"'再生醫療','臨床實驗、移植技術、疾病治療'"
群翊,6664,"'半導體','生產製程及檢測設備','印刷電路"
信紘科,6667,"'其他','半導"
中揚光,6668,"'PC','光學鏡片、鏡頭'"
緯穎,6669,"'AI','運算設備','雲端運算', "
復盛應用,6670,'高爾夫球具業'
騰輝電子-KY,6672,"'PCB','基板組裝加工及相關製造',"
鋐寶科技,6674,'通信網路'
鈺太,6679,"'半導體','微控制器IC','輸出入"
鑫創電子,6680,"'AI','智慧設備'"
雍智科技,6683,"'半導體','生產製程及檢測設備'"
安格,6684,"'元宇宙','高速傳輸','半導體','半導"
伊雲谷,6689,"'AI','機器學習','系統"
安碁資訊,6690,"'軟體服務','系統整合服務'"
洋基工程,6691,
廣閎科,6693,"'半導體','電源管理IC'"
芯鼎,6695,"'AI','機器學習'"
東捷資訊,6697,"'AI','系統整合'"
旭暉應材,6698,
軒郁,6703,"'電子商務','電子商務:一般零售','電子商務:自有"
惠特,6706,"'LED','生產製程、檢測設備"
天擎,6708,"'半導體','網路通訊IC','雲端運算', "
長聖,6712,"'再生醫療','幹細胞收集儲存','再生醫療"
應廣,6716,"'半導體','微控制器IC'"
力智,6719,"'半導體','電源管理IC'"
信實,6721,"'其他','環保潔能服務產業'"
亞泰金屬,6727,"'PCB','生產製程及檢測設備'"
上洋,6728,"'其他','貿易百貨'"
昇佳電子,6732,"'半導體','光源管理IC'"
博晟生醫,6733,"'醫療器材','醫療耗材'"
美達科技,6735,"'其他','半導"
91APP*-KY,6741,"'AI','智慧設備','機器"
澤米,6742,"'PC','光學鏡片、鏡頭',"
安普新,6743,"'其他','通信"
亨泰光,6747,"'醫療器材','醫療器材代理'"
智聯服務,6751,"'軟體服務','系統整合服務'"
叡揚,6752,"'AI','智慧設備','機器"
龍德造船,6753,
匯僑設計,6754,
威鋒電子,6756,"'元宇宙','高速傳輸','半導體','半導"
台灣虎航-創,6757, '海陸空大眾運輸'
穩得,6761,
達亞,6762,"'醫療器材','醫療耗材'"
綠界科技,6763,"'金融科技','金融科技:支付','電子商務','電"
台微醫,6767,"'醫療器材','人工關節','其他"
力積電,6770,"'半導體','DRAM製造','晶圓製"
展碁國際,6776,"'其他','其他電子產品及電子服"
視陽,6782,"'醫療器材','隱型眼鏡、光學鏡片'"
華景電,6788,"'半導體','生產製程及檢測設備'"
采鈺,6789,"'半導體','生產製程及檢測設備'"
永豐實,6790,"'其他','造紙','家庭用紙"
虎門科技,6791,"'AI','領域解決方案','大數據',"
詠業,6792,"'通信網路','主_被動元件'"
晉弘,6796,"'醫療器材','其他'"
來頡,6799,"'半導體','電源管理IC'"
崑鼎,6803,"'其他','環保潔能服務產業'"
明係,6804,'休閒車業'
富世達,6805,"'PC','機構樞紐'"
森崴能源,6806,'太陽能產業'
宏碁資訊,6811,"'AI','系統整合','資料"
聯寶,6821,"'被動元件','濾波器、振盪器','被動元件"
濾能,6823,"'半導體','生產製程及檢測設備'"
千附精密,6829,"'半導體','生產製程及檢測設備','平面顯示"
汎銓,6830,
天二科技,6834,"'被動元件','電阻器'"
圓裕,6835,"'PCB','硬板、軟板、IC載板製造'"
東研信超,6840,
長佳智能,6841,"'AI','領域解決方案','醫療器材'"
進典,6843,"'電機','輸送機械及零配件'"
綠茵,6846,"'食品','加工食品','原物料','食"
數泓科,6855,
鑫傳,6856,"'文化創意業','廣播電視_電影產業'"
伯特光,6859,"'PC','光學鏡片、鏡頭'"
睿生光電,6861,"'醫療器材','生物檢測'"
偉康科技,6865,"'AI','智慧設備','機器"
雲豹能源-創,6869,'太陽能產業'
騰雲,6870,"'AI','智慧設備','機器"
泓德能源-創,6873,'太陽能產業'
倍力,6874,'軟體服務'
鏵友益,6877,"'AI','智慧設備','其他','其"
衛司特,6894,"'其他','環保潔能服務產業'"
宏碩系統,6895,"'半導體','生產製程及檢測設備'"
鑽石投資,6901,
伯鑫,6904,
華凌,6916,'平面顯示器'
宸曜,6922,"'PC','工業電腦'"
天虹,6937,"'半導體','生產製程及檢測設備','平面顯示"
邑錡,7402,'PC'
意德士,7556,"'半導體','生產製程及檢測設備'"
台通,8011,"'通信網路','主_被動元件'"
矽創,8016,"'半導體','光源管理IC','平面顯"
尖點,8021,
佑華,8024,"'半導體','微控制器IC','消費性"
鈦昇,8027,"'半導體','生產製程及檢測設備','電機機械"
昇陽半導體,8028,"'半導體','晶圓製造'"
光菱,8032,"'半導體','IC通路'"
雷虎,8033,
榮群,8034,"'其他','通信"
長園科,8038,"'能源元件','原材料','電池模"
台虹,8039,"'PCB','銅箔基板'"
九暘,8040,"'半導體','網路通訊IC'"
金山電,8042,"'被動元件','電容器'"
蜜望實,8043,"'被動元件','電容器'"
網家,8044,"'電子商務','電子商務:一般零售','電子商務:店點"
南電,8046,"'PCB','硬板、軟板、IC載板製造'"
星雲,8047,
德勝,8048,"'通信網路','光通訊設備(如光纖電纜、光傳輸"
晶采,8049,"'面板','顯示器模組'"
廣積,8050,"'PC','工業電腦'"
安國,8054,"'元宇宙','高速傳輸','半導體','半導"
凱碩,8059,'通信網路'
東捷,8064,"'半導體','生產製程及檢測設備','平面顯示"
來思達,8066,"'貿易百貨','貿易商、代理商、經銷商'"
志旭,8067,"'半導體','IC通路'"
全達,8068,"'半導體','IC通路'"
元太,8069,"'面板','電子書'"
長華*,8070,"'LED','燈具_應用'"
能率網通,8071,"'PC','印表機、傳真機、掃"
陞泰,8072,
鉅橡,8074,"'PCB','硬板、軟板、IC載板製造'"
伍豐,8076,"'PC','工業電腦'"
洛碁,8077,'旅館'
印鉐,8080, '基礎工程'
致新,8081,"'半導體','電源管理IC'"
瑞穎,8083,"'電機','車用機械傳動設備及零配件', "
巨虹,8084,"'半導體','IC通路','通信網路','通"
福華,8085,"'LED','封裝_模組'"
宏捷科,8086,"'半導體','晶圓製造','砷化鎵'"
華鎂鑫,8087,"'PC','光碟片'"
品安,8088,"'半導體','IC模組','通信網路','通"
康全電訊,8089,"'通信網路','光通訊設備(如光纖電纜、光傳輸"
翔名,8091,"'LED','生產製程、檢測設備"
建暐,8092,"'半導體','生產製程及檢測設備','電機機械"
保銳,8093,"'PC','電源供應器'"
擎亞,8096,"'半導體','IC通路','通信網路'"
常珵,8097,'連接器設計、組裝及製造'
大世科,8099,"'AI','機器學習','系統"
華冠,8101,"'面板',  '通信網路"
瀚荃,8103,'連接器設計、組裝及製造'
錸寶,8104,'平面顯示器'
凌巨,8105,'平面顯示器'
大億金茂,8107,'汽車'
博大,8109,"'LED','生產製程、檢測設備"
華東,8110,"'半導體','IC封裝測試'"
立碁,8111,"'LED','封裝_模組'"
至上,8112,"'半導體','IC通路'"
振樺電,8114,'PC'
越峰,8121,"'被動元件','電感器材料(如鐵氧體、導電漿墨"
福懋科,8131,"'半導體','IC封裝測試','IC模"
正淩,8147,'連接器設計、組裝及製造'
南茂,8150,"'半導體','IC封裝測試'"
博智,8155,"'PCB','硬板、軟板、IC載板製造'"
達方,8163,"'面板',  '電腦及週"
天宇,8171,"'能源元件','電池模組','通信網路', "
智捷,8176,'通信網路'
加高,8182,"'被動元件','濾波器、振盪器'"
精星,8183,"'PCB','基板組裝加工及相關製造',"
無敵,8201,
勤誠,8210,"'雲端運算','伺服器','PC'"
志超,8213,"'PCB','硬板、軟板、IC載板製造'"
明基材,8215,"'面板',  '能源元件"
寶一,8222,"'航太週邊','航太週邊:航空零組件','電機',"
巨有科技,8227,"'半導體','IP設計_IC設計代工服務'"
新漢,8234,"'PC','工業電腦'"
華宏,8240,"'PCB','玻璃纖維_玻纖布'"
菱光,8249,'PC'
朋程,8255,"'半導體','砷化鎵','電動車輛產業'"
富鼎,8261,"'半導體','MOSFET','電源管"
宇瞻,8271,"'半導體','IC模組','PC',"
商丞,8277,"'半導體','IC模組','資通訊安全'"
生展,8279,"'食品生技','保健食品代理銷售及通路'"
三竹,8284,'軟體服務'
泰藝,8289,"'被動元件','濾波器、振盪器'"
尚茂,8291,"'PCB','銅箔基板'"
群聯,8299,"'半導體','IC模組','IC通路'"
日友,8341,"'其他','環保潔能服務產業'"
益張,8342,
恒耀,8349,"'鋼鐵','螺絲螺帽','電動車輛產業'"
冠好,8354,
金居,8358,"'PCB','銅箔','電動車輛產業'"
建新國際,8367," '散裝航運','交"
羅昇,8374,"'電機','手工具機','機電"
千附,8383,"'其他','半導體','生產"
金益鼎,8390,"'其他','環保潔能服務產業'"
白紗科,8401,"'其他','文化印刷業'"
盛弘,8403,"'製藥','藥品代理銷售及通路','醫療器材',"
百和興業-KY,8404,'紡織'
商之器,8409,"'醫療器材','其他'"
森田,8410,"'PC','機殼'"
福貞-KY,8411,"'其他','鋼鐵','金屬製品"
大國鋼,8415,"'貿易百貨','零售通路','鋼鐵','鋼"
實威,8416,"'軟體服務','系統整合服務'"
捷必勝-KY,8418,"'其他','電機'"
明揚,8420,'高爾夫球具業'
旭源,8421,"'其他','電機'"
可寧衛,8422,"'其他','環保潔能服務產業'"
保綠-KY,8423,"'其他','環保潔能服務產業'"
惠普,8424, '建材原料'
紅木-KY,8426,
金麗-KY,8429,"'紡織','貿易百貨"
匯鑽科,8431,"'其他','電鍍"
東生華,8432,"'製藥','藥品代理銷售及通路'"
弘帆,8433,"'貿易百貨','貿易商、代理商、經銷商'"
鉅邁,8435,"'其他','環保潔能服務產業'"
大江,8436,"'食品生技','加工製成品'"
大地-KY,8437,
昶昕,8438,"'其他','PCB','印刷電路"
綠電,8440,
阿瘦,8443,"'貿易百貨','零售通路'"
綠河-KY,8444,
華研,8446,"'其他','文化印刷業','文化創意業','文"
霹靂,8450,"'文化創意業','流行音樂及文化內容產業'"
富邦媒,8454,"'文化創意業','廣播電視_電影產業'"
大拓-KY,8455,'PC'
柏文,8462,'娛樂服務業'
潤泰材,8463,"'其他',  '"
億豐,8464,
夠麻吉,8472,"'電子商務','電子商務:一般零售','電子商務:票券"
山林水,8473,"'其他','環保潔能服務產業'"
台境,8476,"'其他','環保潔能服務產業'"
創業家,8477,"'電子商務','電子商務:一般零售'"
東哥遊艇,8478,
政伸,8481,
三貝德,8489,"'其他','文化創意業','文化創意"
裕國,8905,"'其他',  '"
花王,8906,"'其他','文化印刷業'"
欣雄,8908,"'油電燃氣','天然瓦斯供應'"
光隆,8916,"'紡織','貿易百貨"
欣泰,8917,"'油電燃氣','天然瓦斯供應'"
沈氏,8921,"'其他','文化印刷業'"
時報,8923,"'文化創意業','出版產業'"
大田,8924,"'高爾夫球具業','運動科技'"
台汽電,8926,"'汽電共生','汽電共生:營造設置','汽電共生:發電"
北基,8927,"'油電燃氣','加油站'"
鉅明,8928,'高爾夫球具業'
富堡,8929,"'醫療器材','衛生用品'"
青鋼,8930," '建材原料','鋼鐵','鋼"
大汽電,8931,"'油電燃氣','汽電共生'"
智通,8932,
愛地雅,8933,"'休閒車業','電動車輛產業'"
邦泰,8935,'塑化'
國統,8936," '營造業','鋼鐵','鋼鐵"
合騏,8937,"'休閒車業','電動車輛產業'"
明安,8938,'高爾夫球具業'
新天地,8940,"'食品','餐飲連鎖'"
關中,8941,"'貿易百貨','製造商','貿易商"
森鉅,8942,"'其他',  '"
高力,8996,"'電機','油空壓元件'"
鈺齊-KY,9802,
台火,9902,
寶成,9904,
大華,9905,
欣巴巴,9906,'建商'
統一實,9907,"'其他','鋼鐵','冷熱軋鋼"
大台北,9908,"'油電燃氣','天然瓦斯供應'"
豐泰,9910,
櫻花,9911,
偉聯,9912,"'面板','監視器_顯示器'"
美利達,9914,"'休閒車業','電動車輛產業'"
中保科,9917,"'其他','智慧電網'"
欣天然,9918,"'油電燃氣','天然瓦斯供應'"
康那香,9919,"'其他','塑化','石化及"
巨大,9921,
福興,9924,"'鋼鐵','模具','金屬製品'"
新保,9925,
新海,9926,"'油電燃氣','天然瓦斯供應'"
泰銘,9927,
中視,9928,"'文化創意業','廣播電視_電影產業'"
秋雨,9929,"'其他','文化印刷業'"
中聯資源,9930,
欣高,9931,"'油電燃氣','天然瓦斯供應'"
中鼎,9933," '工程承攬','汽電共生', "
成霖,9934,
慶豐富,9935,
全國,9937,"'油電燃氣','加油站'"
百和,9938,
宏全,9939,'塑化'
信義,9940,
裕融,9941,
茂順,9942,'汽車'
好樂迪,9943,'娛樂服務業'
新麗,9944,"'其他','紡織','成衣及其"
潤泰新,9945," '工程設計','建設"
三發地產,9946," '建設業','貿易百貨'"
琉園,9949,"'其他','文化印刷業','文化創意業','文"
萬國通,9950,'塑化'
皇田,9951,"'汽車',  '電機'"
佳龍,9955,"'其他','環保潔能服務產業'"
世紀鋼,9958," '工程承攬','風力發電', "
邁達康,9960,'高爾夫球具業'
有益,9962,"'鋼鐵','冷熱軋不鏽鋼板捲'"
